transID,eng
NONMMUT025352.2,-628.6
NONMMUT025351.2,-846.8
NONMMUT025350.2,-406.8
NONMMUT025349.2,-704.8
NONMMUT025348.2,-525.5
NONMMUT025347.2,-629.8
NONMMUT025346.2,-619.4
NONMMUT025345.2,-613.9
NONMMUT025344.2,-721.4
NONMMUT025343.2,-137.8
NONMMUT025342.2,-174.7
NONMMUT025341.2,-445.9
NONMMUT025335.2,-6596.1
NONMMUT025336.2,-643.6
NONMMUT025334.2,-125.5
NONMMUT025332.2,-122.9
NONMMUT025333.2,-70
NONMMUT099404.1,-573.4
NONMMUT025331.2,-189.5
NONMMUT025330.2,-482
NONMMUT025326.2,-194.9
NONMMUT025327.2,-119.4
NONMMUT025328.2,-130.9
NONMMUT025329.2,-93.8
NONMMUT099403.1,-478
NONMMUT025324.2,-445
NONMMUT025325.2,-1515.95
NONMMUT025337.2,-179.3
NONMMUT025338.2,-141.3
NONMMUT025339.2,-64.5
NONMMUT025340.2,-64
NONMMUT144245.1,-272.9
NONMMUT025323.2,-971.8
NONMMUT097878.1,-258.4
NONMMUT025322.2,-775.9
NONMMUT097812.1,-197.9
NONMMUT097813.1,-166.6
NONMMUT025321.2,-70.4
NONMMUT025319.2,-625.2
NONMMUT097811.1,-388.2
NONMMUT025315.2,-982.9
NONMMUT025316.2,-2036.24
NONMMUT025317.2,-256.4
NONMMUT025310.2,-1837.6
NONMMUT025308.2,-232.7
NONMMUT025306.2,-704.37
NONMMUT025305.2,-163.7
NONMMUT025304.2,-84.3
NONMMUT025303.2,-337.2
NONMMUT025299.2,-101.2
NONMMUT025300.2,-814.4
NONMMUT025298.2,-290.2
NONMMUT025297.2,-2494.3
NONMMUT025294.2,-406.7
NONMMUT025290.2,-285
NONMMUT025291.2,-299
NONMMUT025288.2,-261.4
NONMMUT025289.2,-365.87
NONMMUT025292.2,-889.7
NONMMUT025293.2,-371.9
NONMMUT025286.2,-961.4
NONMMUT025285.2,-652.6
NONMMUT025282.2,-528.4
NONMMUT025283.2,-407.6
NONMMUT025280.2,-1010.7
NONMMUT025281.2,-565.7
NONMMUT025277.2,-368.3
NONMMUT025278.2,-350.3
NONMMUT025273.2,-908.7
NONMMUT025270.2,-775.1
NONMMUT025266.2,-612.5
NONMMUT025265.2,-596.1
NONMMUT025261.2,-235
NONMMUT025255.2,-404
NONMMUT025256.2,-85.8
NONMMUT025257.2,-85.8
NONMMUT025258.2,-85.8
NONMMUT144239.1,-369
NONMMUT025253.2,-597.2
NONMMUT097799.1,-240.7
NONMMUT097800.1,-54.7
NONMMUT025251.2,-405.5
NONMMUT144489.1,-865.6
NONMMUT025249.2,-493.3
NONMMUT025248.2,-345.3
NONMMUT025247.2,-358.7
NONMMUT025245.2,-672.9
NONMMUT097797.1,-121.7
NONMMUT025238.2,-249.3
NONMMUT025239.2,-109.2
NONMMUT025240.2,-301.1
NONMMUT025241.2,-268.8
NONMMUT025242.2,-212.5
NONMMUT025243.2,-103.6
NONMMUT025237.2,-429.8
NONMMUT025236.2,-703.4
NONMMUT025235.2,-1106.3
NONMMUT025233.2,-686.6
NONMMUT025232.2,-231.3
NONMMUT025224.2,-113
NONMMUT097793.1,-225.3
NONMMUT144238.1,-248
NONMMUT025216.2,-839
NONMMUT025217.2,-686
NONMMUT025210.2,-744.6
NONMMUT025206.2,-314.6
NONMMUT025207.2,-233.1
NONMMUT025208.2,-841.64
NONMMUT025209.2,-852.34
NONMMUT097784.1,-564.1
NONMMUT097785.1,-655
NONMMUT097788.1,-2289.41
NONMMUT097789.1,-528.4
NONMMUT097790.1,-248.7
NONMMUT097791.1,-102.9
NONMMUT025205.2,-100.6
NONMMUT097781.1,-2601.1
NONMMUT097782.1,-305.1
NONMMUT097783.1,-192.8
NONMMUT025196.2,-318.8
NONMMUT025200.2,-191
NONMMUT025194.2,-91.6
NONMMUT025181.2,-679.97
NONMMUT096596.1,-270.7
NONMMUT025179.2,-813.5
NONMMUT097773.1,-194.6
NONMMUT025178.2,-96.8
NONMMUT025176.2,-1245.1
NONMMUT025175.2,-1073.8
NONMMUT025172.2,-491.3
NONMMUT025171.2,-702.6
NONMMUT025167.2,-1038.7
NONMMUT025163.2,-588.97
NONMMUT025162.2,-265.5
NONMMUT025165.2,-477.8
NONMMUT025166.2,-637
NONMMUT025154.2,-514
NONMMUT025155.2,-1001.4
NONMMUT097761.1,-579.2
NONMMUT097762.1,-840.1
NONMMUT097763.1,-1433.5
NONMMUT097764.1,-1467.1
NONMMUT097765.1,-445.1
NONMMUT097766.1,-590.42
NONMMUT097767.1,-670.5
NONMMUT097768.1,-709.2
NONMMUT097769.1,-769.7
NONMMUT144228.1,-1453.2
NONMMUT144229.1,-2012.3
NONMMUT144230.1,-1462.6
NONMMUT144231.1,-474.6
NONMMUT144232.1,-1078.4
NONMMUT144233.1,-301.1
NONMMUT025143.2,-512.1
NONMMUT025142.2,-1366.6
NONMMUT025144.2,-1307.6
NONMMUT096583.1,-930.4
NONMMUT025141.2,-74.8
NONMMUT096565.1,-1108.6
NONMMUT096571.1,-109
NONMMUT096572.1,-83
NONMMUT096580.1,-1797.4
NONMMUT096581.1,-1396.3
NONMMUT025140.2,-604
NONMMUT025133.2,-362.2
NONMMUT025132.2,-873
NONMMUT025131.2,-586
NONMMUT025126.2,-231.1
NONMMUT025123.2,-959.6
NONMMUT025119.2,-192.5
NONMMUT025116.2,-914.6
NONMMUT025105.2,-937.7
NONMMUT097746.1,-235.6
NONMMUT025104.2,-138.3
NONMMUT025102.2,-501.5
NONMMUT025101.2,-459.2
NONMMUT025085.2,-890.1
NONMMUT096544.1,-366.3
NONMMUT143882.1,-250.1
NONMMUT025084.2,-843.6
NONMMUT025081.2,-275.3
NONMMUT025082.2,-232.7
NONMMUT025076.2,-538
NONMMUT096530.1,-189
NONMMUT096531.1,-1216.99
NONMMUT096532.1,-1285.5
NONMMUT143878.1,-349.4
NONMMUT143879.1,-2458.57
NONMMUT025073.2,-226.1
NONMMUT097721.1,-292
NONMMUT025070.2,-697.3
NONMMUT025071.2,-927.5
NONMMUT025069.2,-468.9
NONMMUT025068.2,-616.3
NONMMUT025067.2,-434.3
NONMMUT025062.2,-417.4
NONMMUT097709.1,-194.4
NONMMUT025052.2,-216.2
NONMMUT025053.2,-301.3
NONMMUT097705.1,-414
NONMMUT025050.2,-496.34
NONMMUT025051.2,-817.94
NONMMUT025046.2,-859
NONMMUT025044.2,-851.07
NONMMUT025043.2,-570.9
NONMMUT025041.2,-141.9
NONMMUT025040.2,-964.4
NONMMUT025032.2,-809.3
NONMMUT025031.2,-84.5
NONMMUT025029.2,-748.4
NONMMUT025027.2,-510.4
NONMMUT025026.2,-786
NONMMUT025025.2,-110.9
NONMMUT097692.1,-143.7
NONMMUT097693.1,-118.2
NONMMUT025024.2,-546.7
NONMMUT025023.2,-791.2
NONMMUT025022.2,-560.8
NONMMUT025021.2,-1122.07
NONMMUT025018.2,-561.8
NONMMUT025017.2,-236.5
NONMMUT025016.2,-869.1
NONMMUT025015.2,-407
NONMMUT025006.2,-574.2
NONMMUT025001.2,-742.5
NONMMUT025002.2,-782.37
NONMMUT025003.2,-736.37
NONMMUT025004.2,-786.1
NONMMUT097690.1,-314.4
NONMMUT144202.1,-3843.8
NONMMUT144203.1,-3154.4
NONMMUT144204.1,-3380
NONMMUT144205.1,-1351.77
NONMMUT024991.2,-214.9
NONMMUT024989.2,-770
NONMMUT024988.2,-1169.2
NONMMUT097687.1,-147.6
NONMMUT024987.2,-690.1
NONMMUT024982.2,-1021.1
NONMMUT024983.2,-294
NONMMUT024981.2,-440.2
NONMMUT096497.1,-187
NONMMUT024979.2,-732.4
NONMMUT024980.2,-759.8
NONMMUT096495.1,-361.5
NONMMUT096496.1,-248.6
NONMMUT024972.2,-473.2
NONMMUT024970.2,-159
NONMMUT024958.2,-289.5
NONMMUT024959.2,-207.7
NONMMUT024960.2,-420.4
NONMMUT024961.2,-194
NONMMUT024962.2,-189.3
NONMMUT024963.2,-366.1
NONMMUT024964.2,-276
NONMMUT024965.2,-129.8
NONMMUT024966.2,-516
NONMMUT096492.1,-123.5
NONMMUT024957.2,-347
NONMMUT024946.2,-766.3
NONMMUT024945.2,-536.5
NONMMUT024941.2,-316.7
NONMMUT024942.2,-197.1
NONMMUT024943.2,-139.4
NONMMUT024944.2,-283.1
NONMMUT096490.1,-348.4
NONMMUT024939.2,-1501
NONMMUT024935.2,-244.9
NONMMUT024930.2,-354.4
NONMMUT024928.2,-445.4
NONMMUT024927.2,-211.2
NONMMUT024924.2,-192.6
NONMMUT024921.2,-68.1
NONMMUT096484.1,-139.4
NONMMUT143864.1,-531.8
NONMMUT024916.2,-1072.6
NONMMUT024909.2,-723.8
NONMMUT024907.2,-291.3
NONMMUT024899.2,-230.8
NONMMUT024901.2,-153.7
NONMMUT096479.1,-836.57
NONMMUT096480.1,-803.07
NONMMUT024894.2,-877.3
NONMMUT024895.2,-1004.1
NONMMUT096475.1,-78.1
NONMMUT096476.1,-117.2
NONMMUT024891.2,-69.9
NONMMUT024886.2,-759.1
NONMMUT024885.2,-756.5
NONMMUT097678.1,-203.2
NONMMUT024884.2,-404.09
NONMMUT024873.2,-643.5
NONMMUT024863.2,-263.8
NONMMUT024864.2,-740.9
NONMMUT024865.2,-299.5
NONMMUT024866.2,-723.5
NONMMUT024867.2,-347
NONMMUT096474.1,-561.2
NONMMUT024851.2,-268
NONMMUT024852.2,-242.8
NONMMUT024853.2,-248.8
NONMMUT024854.2,-264.5
NONMMUT024855.2,-273.8
NONMMUT024856.2,-269.4
NONMMUT024857.2,-196
NONMMUT024859.2,-171.8
NONMMUT097656.1,-534.27
NONMMUT097657.1,-444.1
NONMMUT097658.1,-448.5
NONMMUT097659.1,-476.5
NONMMUT097660.1,-401.8
NONMMUT024839.2,-522.3
NONMMUT024835.2,-1346.5
NONMMUT024831.2,-646.6
NONMMUT096440.1,-277.1
NONMMUT143857.1,-1302.8
NONMMUT024830.2,-837.2
NONMMUT024828.2,-528.8
NONMMUT024826.2,-646.9
NONMMUT024824.2,-291
NONMMUT024823.2,-357.8
NONMMUT024822.2,-726.5
NONMMUT024818.2,-287.8
NONMMUT024811.2,-479.5
NONMMUT024799.2,-475.5
NONMMUT096437.1,-92.2
NONMMUT096438.1,-160.3
NONMMUT024790.2,-415.52
NONMMUT024789.2,-375.4
NONMMUT024788.2,-1055.8
NONMMUT024787.2,-942.8
NONMMUT024786.2,-388.8
NONMMUT024784.2,-234.2
NONMMUT024783.2,-604
NONMMUT024779.2,-409.6
NONMMUT024780.2,-156.9
NONMMUT097615.1,-681.5
NONMMUT097618.1,-709.3
NONMMUT097619.1,-424
NONMMUT097622.1,-550.1
NONMMUT097623.1,-549.4
NONMMUT097624.1,-225.82
NONMMUT097625.1,-110.8
NONMMUT097626.1,-102.4
NONMMUT024778.2,-774.6
NONMMUT097617.1,-329.6
NONMMUT024775.2,-210.7
NONMMUT024776.2,-259.8
NONMMUT024777.2,-272.8
NONMMUT096433.1,-259.7
NONMMUT024773.2,-579.1
NONMMUT024772.2,-633.3
NONMMUT024771.2,-598
NONMMUT024770.2,-826.3
NONMMUT024769.2,-302.5
NONMMUT024767.2,-404.7
NONMMUT024768.2,-292.9
NONMMUT024765.2,-320.3
NONMMUT024766.2,-158.2
NONMMUT097611.1,-396.7
NONMMUT097612.1,-326.8
NONMMUT024762.2,-585.7
NONMMUT024763.2,-211.8
NONMMUT097608.1,-529.9
NONMMUT097609.1,-344.6
NONMMUT097610.1,-456.8
NONMMUT024761.2,-238.5
NONMMUT024760.2,-524.5
NONMMUT024758.2,-743.65
NONMMUT024753.2,-142.2
NONMMUT024754.2,-165.2
NONMMUT097603.1,-414.2
NONMMUT024750.2,-2008.27
NONMMUT096429.1,-427.7
NONMMUT024749.2,-252.6
NONMMUT024741.2,-807.6
NONMMUT024742.2,-216
NONMMUT024743.2,-584.9
NONMMUT024744.2,-368.7
NONMMUT024745.2,-814.8
NONMMUT024746.2,-1254
NONMMUT096424.1,-503.8
NONMMUT096425.1,-394.2
NONMMUT096426.1,-477.4
NONMMUT096427.1,-195.3
NONMMUT024734.2,-706
NONMMUT024735.2,-808.64
NONMMUT024736.2,-812.54
NONMMUT024737.2,-810.74
NONMMUT024738.2,-549.74
NONMMUT024728.2,-1330.7
NONMMUT024727.2,-337.3
NONMMUT024726.2,-916.9
NONMMUT024725.2,-485
NONMMUT024724.2,-742.6
NONMMUT024718.2,-1208.7
NONMMUT024716.2,-714.1
NONMMUT024715.2,-689.9
NONMMUT024714.2,-440
NONMMUT024713.2,-676.7
NONMMUT024708.2,-169
NONMMUT097585.1,-166.2
NONMMUT024706.2,-1429.24
NONMMUT024707.2,-306.7
NONMMUT096409.1,-205.3
NONMMUT024703.2,-383.6
NONMMUT096404.1,-364.2
NONMMUT096405.1,-343.4
NONMMUT024698.2,-235.1
NONMMUT024699.2,-181.9
NONMMUT024700.2,-264.7
NONMMUT096399.1,-467.9
NONMMUT096400.1,-250.7
NONMMUT096401.1,-267.1
NONMMUT096402.1,-264.2
NONMMUT096407.1,-301.2
NONMMUT096408.1,-189.1
NONMMUT024697.2,-133.27
NONMMUT024696.2,-256
NONMMUT097581.1,-643.5
NONMMUT097582.1,-607.8
NONMMUT024694.2,-213.5
NONMMUT024693.2,-966.4
NONMMUT024690.2,-707.6
NONMMUT024689.2,-943.07
NONMMUT024687.2,-163.6
NONMMUT024683.2,-419.5
NONMMUT024680.2,-962.54
NONMMUT097577.1,-45.8
NONMMUT024679.2,-639.7
NONMMUT024678.2,-158.7
NONMMUT097576.1,-138.7
NONMMUT024677.2,-796.3
NONMMUT024676.2,-563.74
NONMMUT024671.2,-323.4
NONMMUT024665.2,-120.5
NONMMUT096386.1,-251.2
NONMMUT024662.2,-977.5
NONMMUT024661.2,-417.7
NONMMUT024660.2,-1132.6
NONMMUT024657.2,-331.6
NONMMUT024656.2,-423.7
NONMMUT024655.2,-928.7
NONMMUT024648.2,-560.14
NONMMUT024647.2,-356.7
NONMMUT024638.2,-241.1
NONMMUT096376.1,-248.5
NONMMUT024637.2,-472.3
NONMMUT024635.2,-364.2
NONMMUT024636.2,-254.7
NONMMUT096372.1,-362.2
NONMMUT096373.1,-337
NONMMUT096374.1,-151.1
NONMMUT096375.1,-229.5
NONMMUT024632.2,-641.3
NONMMUT024631.2,-147.4
NONMMUT097566.1,-125.2
NONMMUT024630.2,-1102.5
NONMMUT096358.1,-270.2
NONMMUT024628.2,-985.4
NONMMUT024626.2,-1339.5
NONMMUT024624.2,-126.9
NONMMUT024605.2,-471.1
NONMMUT024602.2,-152.3
NONMMUT024601.2,-975.8
NONMMUT024600.2,-713.1
NONMMUT096351.1,-53
NONMMUT024599.2,-70.2
NONMMUT024598.2,-153
NONMMUT024594.2,-96.3
NONMMUT024595.2,-108.1
NONMMUT024596.2,-20.2
NONMMUT024597.2,-132.1
NONMMUT024592.2,-934.1
NONMMUT024591.2,-843.4
NONMMUT024584.2,-426.5
NONMMUT024576.2,-415.8
NONMMUT097562.1,-191.4
NONMMUT024575.2,-260.6
NONMMUT024567.2,-266.1
NONMMUT024564.2,-213
NONMMUT024559.2,-139.24
NONMMUT097554.1,-114.5
NONMMUT024557.2,-811.3
NONMMUT096336.1,-304.2
NONMMUT024555.2,-78.2
NONMMUT024556.2,-97.6
NONMMUT097550.1,-212.2
NONMMUT097551.1,-263.7
NONMMUT097552.1,-296.7
NONMMUT024553.2,-239
NONMMUT024554.2,-275.1
NONMMUT097549.1,-395.6
NONMMUT024550.2,-1430.9
NONMMUT024549.2,-295.8
NONMMUT024547.2,-269.7
NONMMUT024542.2,-199.2
NONMMUT096276.1,-441.1
NONMMUT096277.1,-520.2
NONMMUT024537.2,-154.1
NONMMUT024538.2,-258.6
NONMMUT096266.1,-196.1
NONMMUT024536.2,-195.7
NONMMUT024534.2,-71.8
NONMMUT024533.2,-1617.2
NONMMUT024532.2,-215.1
NONMMUT024530.2,-194.1
NONMMUT143827.1,-356.8
NONMMUT024526.2,-757.3
NONMMUT024525.2,-294.6
NONMMUT024521.2,-1068.3
NONMMUT024519.2,-336.5
NONMMUT024518.2,-446.7
NONMMUT024517.2,-1049.9
NONMMUT024515.2,-344.5
NONMMUT024514.2,-887.1
NONMMUT024512.2,-163.1
NONMMUT024511.2,-1048.4
NONMMUT024503.2,-176.6
NONMMUT024502.2,-484.6
NONMMUT024492.2,-453.4
NONMMUT024494.2,-585.5
NONMMUT097525.1,-96.9
NONMMUT024487.2,-333.2
NONMMUT024486.2,-1378
NONMMUT024489.2,-406.9
NONMMUT024490.2,-654.9
NONMMUT024491.2,-256.7
NONMMUT024496.2,-1389
NONMMUT024497.2,-190.6
NONMMUT024498.2,-457.9
NONMMUT024500.2,-639
NONMMUT024501.2,-75.2
NONMMUT096248.1,-1874.6
NONMMUT096254.1,-594.9
NONMMUT143823.1,-556.3
NONMMUT024483.2,-987.5
NONMMUT024484.2,-1186.84
NONMMUT024485.2,-162.3
NONMMUT024488.2,-666.01
NONMMUT096235.1,-246.5
NONMMUT096236.1,-495.2
NONMMUT096237.1,-590.6
NONMMUT096239.1,-819.44
NONMMUT096240.1,-2002.28
NONMMUT096241.1,-2071.7
NONMMUT096244.1,-204.8
NONMMUT143821.1,-1124.94
NONMMUT143822.1,-2026
NONMMUT024481.2,-1108.9
NONMMUT096234.1,-1362.5
NONMMUT024479.2,-529.6
NONMMUT024478.2,-282.3
NONMMUT024476.2,-353.8
NONMMUT024475.2,-603.7
NONMMUT024467.2,-245.1
NONMMUT024461.2,-335.7
NONMMUT024462.2,-258.5
NONMMUT024460.2,-361.9
NONMMUT024459.2,-253.4
NONMMUT024458.2,-1930.2
NONMMUT024446.2,-551.9
NONMMUT024447.2,-843
NONMMUT097501.1,-265.9
NONMMUT097502.1,-202.5
NONMMUT024442.2,-1040
NONMMUT024443.2,-1053.9
NONMMUT024441.2,-1276
NONMMUT024436.2,-700.1
NONMMUT024433.2,-623.1
NONMMUT024434.2,-608.4
NONMMUT024435.2,-83.6
NONMMUT097500.1,-642.6
NONMMUT024432.2,-461.3
NONMMUT024431.2,-528.7
NONMMUT096212.1,-397.9
NONMMUT024430.2,-370.3
NONMMUT024426.2,-409.6
NONMMUT024425.2,-1381.6
NONMMUT024424.2,-760.17
NONMMUT024419.2,-420.3
NONMMUT024417.2,-142.5
NONMMUT096202.1,-548.1
NONMMUT024410.2,-556.1
NONMMUT024411.2,-778.9
NONMMUT097480.1,-68.7
NONMMUT097481.1,-318.3
NONMMUT097482.1,-700.2
NONMMUT097483.1,-755
NONMMUT024408.2,-55.6
NONMMUT024403.2,-568.7
NONMMUT024392.2,-347.1
NONMMUT096196.1,-329.1
NONMMUT024388.2,-1195
NONMMUT024389.2,-2235.6
NONMMUT024390.2,-2857
NONMMUT024387.2,-291
NONMMUT024386.2,-2094.7
NONMMUT024384.2,-345.9
NONMMUT024383.2,-255.6
NONMMUT024379.2,-312.2
NONMMUT024375.2,-729.08
NONMMUT024372.2,-1241.9
NONMMUT024373.2,-806.3
NONMMUT024374.2,-582.8
NONMMUT096192.1,-242.9
NONMMUT024371.2,-423.1
NONMMUT024365.2,-95.6
NONMMUT024361.2,-400.7
NONMMUT024362.2,-182.8
NONMMUT024360.2,-687.8
NONMMUT024358.2,-1305.6
NONMMUT024351.2,-655.6
NONMMUT024350.2,-1122.5
NONMMUT024349.2,-572.9
NONMMUT024341.2,-90.2
NONMMUT024342.2,-113.3
NONMMUT024343.2,-170
NONMMUT096190.1,-376.3
NONMMUT024340.2,-933.67
NONMMUT024336.2,-616.2
NONMMUT024335.2,-547.2
NONMMUT024329.2,-712.7
NONMMUT024322.2,-268.5
NONMMUT024323.2,-85.9
NONMMUT024319.2,-219.4
NONMMUT024317.2,-804.44
NONMMUT024316.2,-464.7
NONMMUT024314.2,-84.1
NONMMUT024312.2,-809.5
NONMMUT024311.2,-208.9
NONMMUT024305.2,-223.7
NONMMUT024306.2,-272.47
NONMMUT024307.2,-211.47
NONMMUT024308.2,-63.3
NONMMUT024309.2,-595.9
NONMMUT097431.1,-295.97
NONMMUT097432.1,-104.1
NONMMUT024303.2,-99.4
NONMMUT024304.2,-237.7
NONMMUT024299.2,-646.9
NONMMUT024298.2,-875.9
NONMMUT024297.2,-354.4
NONMMUT024296.2,-1171.1
NONMMUT024290.2,-154.7
NONMMUT024289.2,-852.98
NONMMUT024285.2,-1137.6
NONMMUT024281.2,-1089.2
NONMMUT024280.2,-490.1
NONMMUT024279.2,-906.98
NONMMUT024278.2,-887.1
NONMMUT024275.2,-590.7
NONMMUT024277.2,-548.4
NONMMUT024274.2,-81.9
NONMMUT024273.2,-458.8
NONMMUT024272.2,-1656
NONMMUT024271.2,-423.1
NONMMUT024260.2,-132.8
NONMMUT024261.2,-153.6
NONMMUT024259.2,-542.7
NONMMUT096176.1,-217.6
NONMMUT024258.2,-284.7
NONMMUT024257.2,-158.1
NONMMUT024249.2,-666.1
NONMMUT096172.1,-635.8
NONMMUT024245.2,-699.5
NONMMUT097420.1,-89.7
NONMMUT097421.1,-299.4
NONMMUT024240.2,-687.7
NONMMUT024241.2,-174.7
NONMMUT024242.2,-533.9
NONMMUT024243.2,-444.22
NONMMUT024244.2,-458
NONMMUT024246.2,-578.1
NONMMUT024247.2,-435.4
NONMMUT024248.2,-270.3
NONMMUT096161.1,-704.6
NONMMUT096162.1,-307.7
NONMMUT096166.1,-716.9
NONMMUT096167.1,-115.4
NONMMUT096170.1,-982.62
NONMMUT096171.1,-204.5
NONMMUT143798.1,-597.3
NONMMUT024239.2,-121.8
NONMMUT024238.2,-132.4
NONMMUT024236.2,-292.5
NONMMUT024235.2,-384
NONMMUT024226.2,-297.1
NONMMUT096157.1,-575.7
NONMMUT024225.2,-739.4
NONMMUT096154.1,-717.3
NONMMUT096155.1,-451.3
NONMMUT096156.1,-237.9
NONMMUT024221.2,-158.8
NONMMUT024222.2,-503.4
NONMMUT096153.1,-172.6
NONMMUT024215.2,-245.2
NONMMUT024212.2,-395.3
NONMMUT024211.2,-583.4
NONMMUT024209.2,-342.9
NONMMUT024208.2,-633.2
NONMMUT024207.2,-765.03
NONMMUT024205.2,-879.5
NONMMUT024206.2,-535.5
NONMMUT024198.2,-1711
NONMMUT024197.2,-235.8
NONMMUT024196.2,-392.1
NONMMUT024188.2,-836.6
NONMMUT024176.2,-677.3
NONMMUT024172.2,-578.4
NONMMUT024173.2,-592.8
NONMMUT024174.2,-488.84
NONMMUT097408.1,-370.4
NONMMUT097409.1,-421.1
NONMMUT024170.2,-197
NONMMUT024165.2,-1195.2
NONMMUT024166.2,-2568.8
NONMMUT024167.2,-2017.3
NONMMUT097406.1,-1584.4
NONMMUT024148.2,-445.7
NONMMUT024149.2,-407.7
NONMMUT024150.2,-293.6
NONMMUT024151.2,-319.6
NONMMUT024152.2,-329.4
NONMMUT024153.2,-406
NONMMUT024154.2,-387.5
NONMMUT024155.2,-105.3
NONMMUT024146.2,-280.85
NONMMUT096139.1,-1155.1
NONMMUT024138.2,-1572.6
NONMMUT024139.2,-140.3
NONMMUT097396.1,-1184.7
NONMMUT097397.1,-1172.1
NONMMUT097398.1,-1158.4
NONMMUT097399.1,-630
NONMMUT024137.2,-122.1
NONMMUT024134.2,-1027.6
NONMMUT024135.2,-400.4
NONMMUT096137.1,-49.3
NONMMUT024132.2,-218.6
NONMMUT024126.2,-493
NONMMUT024124.2,-1515.4
NONMMUT096135.1,-230
NONMMUT024120.2,-392.7
NONMMUT024117.2,-1057.2
NONMMUT024114.2,-1127.5
NONMMUT024111.2,-762.3
NONMMUT024110.2,-651.6
NONMMUT024109.2,-574.2
NONMMUT024085.2,-238
NONMMUT024084.2,-1256.1
NONMMUT096111.1,-539
NONMMUT096112.1,-135.8
NONMMUT096113.1,-1081.7
NONMMUT024080.2,-120.9
NONMMUT096101.1,-185.7
NONMMUT096103.1,-345.9
NONMMUT096104.1,-277
NONMMUT096105.1,-166.5
NONMMUT143771.1,-430.4
NONMMUT024079.2,-264.4
NONMMUT024077.2,-736.6
NONMMUT024076.2,-1209.5
NONMMUT024075.2,-652.8
NONMMUT024070.2,-290.8
NONMMUT024065.2,-1065.2
NONMMUT024063.2,-163.7
NONMMUT024064.2,-89.7
NONMMUT024062.2,-378.2
NONMMUT024060.2,-896.7
NONMMUT024058.2,-480
NONMMUT024055.2,-629.8
NONMMUT024053.2,-2959.7
NONMMUT024051.2,-566.9
NONMMUT024048.2,-615.5
NONMMUT024046.2,-1138.8
NONMMUT024042.2,-278.9
NONMMUT024037.2,-334.8
NONMMUT024036.2,-1345.9
NONMMUT024033.2,-114.2
NONMMUT096083.1,-190.7
NONMMUT024032.2,-809.8
NONMMUT024027.2,-1010
NONMMUT024028.2,-511.5
NONMMUT024029.2,-520.4
NONMMUT024030.2,-352.2
NONMMUT024031.2,-565.3
NONMMUT096080.1,-463.3
NONMMUT024024.2,-489.9
NONMMUT024020.2,-637.3
NONMMUT024018.2,-336.2
NONMMUT024019.2,-458.9
NONMMUT096078.1,-306.2
NONMMUT024003.2,-330.6
NONMMUT023991.2,-90.9
NONMMUT023990.2,-530.6
NONMMUT023986.2,-946.72
NONMMUT023987.2,-1235.22
NONMMUT023988.2,-624.7
NONMMUT023989.2,-633.6
NONMMUT023975.2,-1246.3
NONMMUT023972.2,-283.8
NONMMUT096068.1,-78.6
NONMMUT023970.2,-1232.8
NONMMUT023966.2,-294.8
NONMMUT097369.1,-606.3
NONMMUT023965.2,-885.6
NONMMUT023964.2,-561.19
NONMMUT023957.2,-975.3
NONMMUT096046.1,-86.8
NONMMUT096052.1,-744.3
NONMMUT023954.2,-186.3
NONMMUT023946.2,-1066.5
NONMMUT023947.2,-993.2
NONMMUT023948.2,-475.9
NONMMUT023949.2,-403.8
NONMMUT023951.2,-964.9
NONMMUT097361.1,-143.8
NONMMUT097362.1,-122.5
NONMMUT096026.1,-625.9
NONMMUT096027.1,-851.3
NONMMUT096028.1,-599.8
NONMMUT096029.1,-334.7
NONMMUT096030.1,-157.2
NONMMUT023935.2,-112.8
NONMMUT023936.2,-239.2
NONMMUT096025.1,-103.4
NONMMUT023914.2,-520.2
NONMMUT023910.2,-1237
NONMMUT023912.2,-334.9
NONMMUT023913.2,-618.5
NONMMUT023915.2,-105.2
NONMMUT097302.1,-913.8
NONMMUT097306.1,-145.3
NONMMUT097307.1,-533.2
NONMMUT097328.1,-4528
NONMMUT097329.1,-4374.2
NONMMUT097330.1,-1980.8
NONMMUT097331.1,-1990
NONMMUT097348.1,-120.5
NONMMUT023906.2,-1689.4
NONMMUT023907.2,-1387.9
NONMMUT023908.2,-2217.8
NONMMUT023909.2,-1249.2
NONMMUT097273.1,-1959.1
NONMMUT097274.1,-1680.4
NONMMUT097275.1,-2887.5
NONMMUT097276.1,-134.6
NONMMUT097277.1,-460.8
NONMMUT023905.2,-4438.8
NONMMUT023904.2,-315
NONMMUT023898.2,-232
NONMMUT023899.2,-195.3
NONMMUT023900.2,-527.6
NONMMUT023901.2,-182.9
NONMMUT096018.1,-561.8
NONMMUT023896.2,-556.9
NONMMUT023897.2,-515.2
NONMMUT096016.1,-696.7
NONMMUT096017.1,-244.4
NONMMUT023893.2,-315.7
NONMMUT023887.2,-650.1
NONMMUT023886.2,-1281.1
NONMMUT023885.2,-989.6
NONMMUT023883.2,-556.9
NONMMUT023882.2,-605.1
NONMMUT023880.2,-86.2
NONMMUT023879.2,-554.2
NONMMUT023878.2,-285.1
NONMMUT023877.2,-513
NONMMUT023875.2,-320.1
NONMMUT023871.2,-78.9
NONMMUT023869.2,-1644.1
NONMMUT023868.2,-316.1
NONMMUT023867.2,-1207.72
NONMMUT023865.2,-251.8
NONMMUT023866.2,-421
NONMMUT097260.1,-1122
