0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,label
RN7SL285P,-0.098805,-0.090291,0.517599,0.318155,-0.342515,0.022803,0.119452,0.364023,-0.047952,-0.432917,-0.436056,0.379081,0.210484,-0.025886,0.390375,0.003313,-0.247749,-0.100418,-0.655271,-0.054674,0.392887,-0.184551,-0.124272,-0.203188,-0.136633,0.258043,0.423799,0.232237,0.216849,-0.115228,-0.037968,0.072336,0
NONHSAG013726,-0.137244,-0.090487,0.523971,0.166713,-0.543301,0.047401,0.417491,0.049385,0.051858,-0.261876,-0.191141,0.534734,0.139413,0.187462,0.562471,-0.159042,-0.345544,-0.207282,-0.702181,-0.169206,0.097124,-0.056704,-0.243331,0.201931,0.006594,0.310830,0.161421,0.102322,0.066431,-0.110914,-0.126059,-0.136818,0
NONHSAG026738,-0.210519,0.044580,0.458960,-0.008204,-0.406178,0.115144,-0.082508,0.199714,-0.287026,-0.151229,-0.513876,0.423225,0.093700,-0.148053,0.475699,0.140903,-0.105639,-0.423430,-0.691410,0.212970,0.246110,-0.219134,-0.060776,-0.331382,0.060563,0.334769,0.186963,-0.037351,0.516273,-0.296349,0.107753,0.104885,0
RP11-317F20.2,-0.063652,0.052045,0.531678,0.182432,-0.387424,-0.056309,0.157289,0.259459,-0.135362,-0.510787,-0.289087,0.424314,0.201077,0.025934,0.340522,-0.055262,-0.314408,-0.136471,-0.691731,-0.013003,0.355959,-0.243788,-0.181188,-0.180274,-0.179245,0.111100,0.453909,0.306633,0.256260,-0.033804,-0.128074,0.010821,0
RN7SL741P,-0.068873,0.121209,0.425758,0.265497,-0.405930,-0.066086,0.113906,0.257932,-0.129090,-0.476209,-0.305487,0.370641,0.164239,-0.122114,0.417941,0.018230,-0.304725,-0.126735,-0.748263,-0.075887,0.363890,-0.273568,-0.180341,-0.119803,-0.100439,0.190433,0.441631,0.271316,0.170474,-0.123995,-0.193010,0.028356,0
NONHSAG049121,-0.065387,0.081605,0.511880,0.277910,-0.391499,-0.025060,0.191625,0.183935,-0.149414,-0.491669,-0.313409,0.295143,0.215555,-0.013639,0.391452,-0.068764,-0.296716,-0.201967,-0.756728,-0.015062,0.477479,-0.280217,-0.120804,-0.238399,-0.121388,0.174110,0.488315,0.124075,0.177292,-0.187228,-0.114267,0.068041,0
NONHSAG054553,-0.065734,-0.044787,0.492235,0.324486,-0.426565,-0.010783,0.123249,0.174729,-0.075921,-0.502225,-0.379540,0.414081,0.204576,-0.141832,0.359768,0.009287,-0.253490,-0.253516,-0.720816,-0.066946,0.317200,-0.153417,-0.130294,-0.238530,-0.148659,0.222569,0.456674,0.261943,0.193543,-0.079011,-0.091759,0.100069,0
NONHSAG001028,-0.111391,-0.098737,0.386205,0.128869,-0.560275,-0.017391,0.537893,0.058773,0.134368,-0.244497,-0.250565,0.482593,0.109209,0.151319,0.635922,-0.132661,-0.331485,-0.137267,-0.703805,-0.154548,0.207167,-0.127371,-0.179965,0.072057,-0.045740,0.328567,0.265957,0.067167,0.046938,-0.154625,-0.004776,-0.181251,0
RP11-334E6.4,0.021979,-0.012007,0.547743,0.305456,-0.387702,0.074504,0.150937,0.193030,-0.017661,-0.458638,-0.377695,0.450120,0.046926,-0.024962,0.372836,0.036319,-0.224063,-0.081416,-0.655510,0.030876,0.479589,-0.227938,-0.119309,-0.208072,-0.084908,0.247100,0.396087,0.175692,0.183030,-0.117924,-0.153917,-0.002985,0
NONHSAG007065,-0.177457,-0.118776,0.493315,0.142007,-0.611307,-0.075577,0.334834,0.138685,0.099223,-0.223428,-0.277625,0.368124,0.190301,0.109714,0.577777,-0.175987,-0.271825,-0.196707,-0.623415,-0.175774,0.147116,-0.200375,-0.266203,0.057036,-0.072230,0.264747,0.249315,0.110351,0.151485,-0.167743,0.042992,-0.148246,0
RP11-774I5.1,-0.004837,-0.222602,0.521856,-0.163239,-0.304154,0.217018,-0.064156,0.416838,0.160433,-0.283556,-0.529560,0.530940,-0.047990,0.067390,0.100285,0.389073,-0.095139,-0.475046,-0.391243,-0.112412,0.345708,-0.583626,-0.405465,0.005031,0.107984,0.303935,0.281086,0.244524,0.504314,-0.723924,-0.055350,0.478566,0
AC073284.4,0.232470,-0.323640,0.493091,0.088395,-0.708721,0.015101,0.283042,0.002957,0.302228,-0.028149,-0.490264,0.940555,-0.407559,0.223750,0.194779,0.248443,-0.122765,-0.417702,-0.494172,-0.098124,-0.215468,-0.233675,-0.576378,0.374831,-0.092068,0.323712,0.363900,0.030970,0.148379,-0.385310,0.089181,0.086798,0
RN7SL775P,0.217821,-0.000317,0.489116,0.264466,-0.192062,0.062214,0.202072,-0.102456,0.099382,-0.038479,-0.363665,0.441541,0.471664,0.090064,0.348841,-0.279853,-0.256976,-0.118010,-1.149549,0.007882,0.389095,-0.371773,-0.216398,0.071759,-0.213543,-0.038414,0.109986,0.456757,-0.125934,-0.110198,0.383287,0.176552,0
NONHSAG016439,0.205429,-0.221851,0.485076,0.097458,-0.647332,0.233069,0.225450,0.064602,0.267050,0.026063,-0.137889,0.571687,0.146619,0.359677,0.540873,-0.271908,-0.305394,-0.294872,-0.814197,0.011149,0.026424,-0.238197,-0.172579,-0.189128,-0.234020,0.016859,-0.043985,0.202613,-0.044646,-0.130519,0.241706,0.054896,0
NONHSAG015621,0.039230,0.023674,0.281167,0.025002,-0.424142,0.034418,0.376632,0.108023,-0.243619,-0.012862,-0.469776,0.373809,0.622501,0.007897,0.255346,0.066869,-0.224361,-0.047892,-0.850867,-0.107767,0.505267,-0.004140,-0.494526,0.142532,-0.213706,0.277803,0.253372,0.326660,0.185335,0.017955,0.126055,0.035468,0
AC026806.2,-0.003723,-0.299042,0.392215,0.067299,-0.766451,0.260837,0.030536,-0.054713,0.317528,-0.331286,-0.229035,0.680098,0.131186,0.208876,0.653237,0.005284,-0.247633,-0.282382,-0.383538,-0.069793,-0.123821,0.006889,-0.156825,-0.135012,-0.217856,0.374731,0.058529,0.313004,0.472755,0.012397,0.013232,-0.380305,0
NONHSAG020403,-0.089700,0.282155,0.392910,0.077772,-0.374679,-0.085250,0.552846,-0.075604,-0.008119,-0.591304,-0.254770,0.476175,0.404113,-0.216250,0.483549,0.255219,-0.318530,0.009971,-0.719024,-0.176413,0.153510,-0.754860,-0.077690,0.186289,-0.109103,0.330581,0.180965,0.265684,0.006418,0.279079,0.167237,-0.105954,0
RP5-1154L15.1,-0.087091,0.073516,0.371596,0.146652,-0.157613,-0.069012,0.237523,-0.148362,-0.027892,-0.252985,-0.393451,0.408235,0.321314,-0.061646,0.467817,0.024912,-0.146218,-0.198149,-0.847404,0.081432,0.293605,-0.240374,-0.195594,0.394518,-0.016524,0.326864,0.485029,0.255872,0.454767,-0.312386,-0.069026,-0.052959,0
NONHSAG023737,-0.070430,0.072306,0.387529,0.159093,-0.221583,-0.115977,0.334934,-0.100464,-0.102106,-0.270279,-0.462372,0.272930,0.389674,-0.153537,0.525159,0.012759,-0.434914,0.115304,-0.896032,-0.031117,0.440286,-0.270970,-0.197223,0.236703,0.112356,0.347325,0.379634,0.150998,0.192594,-0.113660,0.062135,0.036369,0
NONHSAG033291,0.231843,-0.085977,0.644518,0.193415,-0.402103,0.119212,-0.283984,0.491372,-0.178799,-0.599835,-0.522868,0.281744,-0.009497,0.038432,0.402246,0.152995,-0.325111,-0.288255,-0.434345,0.107440,0.305230,-0.192487,-0.054408,-0.208675,-0.078038,0.377384,0.430497,-0.002433,0.364000,-0.043907,-0.141992,0.321395,0
RN7SL39P,0.093327,0.033412,0.401814,0.330566,-0.415931,0.285351,-0.229503,0.628057,-0.103002,-0.521304,-0.398600,0.440830,-0.042845,-0.118731,0.416426,0.174962,-0.292892,-0.304517,-0.550044,0.095576,0.452458,-0.221437,-0.110386,-0.360085,-0.164698,0.165597,0.491966,0.138451,0.358836,0.023605,-0.119750,0.274177,0
NONHSAG051013,0.057695,-0.012385,0.426839,0.446601,-0.383060,0.347865,-0.172501,0.704230,-0.119890,-0.560437,-0.458395,0.478398,-0.027174,-0.056550,0.304998,0.204103,-0.227060,-0.286050,-0.430603,0.090767,0.433321,-0.195066,-0.071979,-0.446236,-0.032383,0.198121,0.526182,0.123602,0.314660,-0.071014,-0.237314,0.199648,0
NONHSAG022998,0.021237,0.029410,0.478254,0.388100,-0.461186,0.320871,-0.144307,0.548603,-0.183317,-0.563548,-0.349406,0.460840,-0.078818,0.012102,0.367532,0.114644,-0.336231,-0.421489,-0.500286,0.049605,0.410673,-0.210026,0.034368,-0.364471,-0.125416,0.181890,0.387801,0.171854,0.225807,-0.170425,-0.125550,0.102730,0
CTC-498M16.3,0.061250,0.057663,0.454381,0.432613,-0.532203,0.262714,-0.116541,0.532567,-0.147154,-0.537509,-0.484769,0.449621,-0.063197,0.009420,0.324463,0.182325,-0.156519,-0.343157,-0.549776,0.142404,0.280261,-0.214005,-0.014352,-0.365877,-0.313408,0.211689,0.469752,0.095199,0.236332,-0.122526,-0.133289,0.194460,0
NONHSAG026844,0.084355,-0.008128,0.405643,0.354972,-0.407170,0.293598,-0.206131,0.558525,-0.087400,-0.561020,-0.343417,0.507106,-0.005563,-0.071346,0.474216,0.208775,-0.302132,-0.410649,-0.557073,0.097929,0.416101,-0.260837,-0.012950,-0.467390,-0.160969,0.181930,0.439050,0.014907,0.303540,0.002506,-0.126664,0.305264,0
RP5-926E3.1,0.020187,0.108671,0.522450,0.230689,-0.404178,0.241412,-0.189911,0.523618,-0.102193,-0.504854,-0.367628,0.420254,-0.008850,0.003098,0.470895,0.181727,-0.227653,-0.377201,-0.526609,0.069666,0.392893,-0.222763,0.057755,-0.408549,-0.209961,0.256591,0.325728,0.139475,0.254713,-0.156090,-0.107400,0.201412,0
SUMO1P4,0.122168,0.097446,0.444584,0.331908,-0.410206,0.333189,-0.156170,0.612778,-0.222117,-0.638792,-0.374783,0.368607,-0.045358,0.038771,0.439218,0.208828,-0.217541,-0.348092,-0.553314,0.030626,0.339031,-0.115482,-0.081228,-0.389134,-0.222719,0.287898,0.393197,0.118662,0.237668,-0.154543,-0.135351,0.259421,0
NONHSAG015929,0.063348,-0.015388,0.412020,0.339715,-0.452157,0.265185,-0.127405,0.541295,-0.113533,-0.580352,-0.455208,0.310527,0.047210,-0.028760,0.415640,0.118628,-0.271202,-0.440525,-0.495662,0.093816,0.524202,-0.263610,0.049440,-0.437920,-0.087233,0.162739,0.348635,0.144454,0.202044,-0.096971,-0.084736,0.223181,0
RN7SL105P,-0.002209,0.081691,0.528137,0.338271,-0.455907,0.312763,-0.270852,0.481767,-0.153114,-0.571699,-0.464738,0.450049,-0.016592,-0.063472,0.454935,0.154443,-0.279582,-0.386112,-0.480676,0.187326,0.378228,-0.137146,-0.014905,-0.299720,-0.203887,0.160309,0.465275,0.083661,0.189866,-0.087096,-0.175955,0.241576,0
NONHSAG031062,0.033299,-0.006579,0.383744,0.401999,-0.426971,0.377574,-0.170998,0.598679,-0.176919,-0.622934,-0.425205,0.438492,0.002056,-0.023334,0.348734,0.098997,-0.253938,-0.389349,-0.507312,0.098087,0.377823,-0.234503,-0.072348,-0.300868,-0.125985,0.263248,0.463344,0.144182,0.329162,-0.173912,-0.084610,0.295322,0
RP11-690C23.3,0.037118,-0.285063,0.346133,0.025588,-0.860315,0.265165,0.442248,0.209239,0.079181,-0.131888,-0.128825,0.644327,-0.125942,0.363098,0.794470,0.025071,-0.452806,-0.355017,-0.354647,-0.300598,-0.047665,-0.018614,-0.064045,0.117720,-0.195779,0.433397,-0.021396,0.071990,0.036971,-0.157284,0.040671,-0.281458,0
NONHSAG030997,0.017369,0.010948,0.420108,0.406435,-0.414563,0.270004,-0.151543,0.513111,-0.181555,-0.613569,-0.338122,0.424733,-0.032895,-0.011764,0.439254,0.226854,-0.278165,-0.379306,-0.556115,0.155013,0.367250,-0.281433,0.033924,-0.506038,-0.257238,0.173289,0.380560,0.151878,0.232949,-0.099479,-0.151461,0.321944,0
RPI002_006908,-0.097860,-0.320144,0.347014,0.136910,-0.788880,0.221677,0.400083,0.223678,0.241031,-0.206656,-0.163521,0.498693,-0.048116,0.380039,0.704061,-0.051064,-0.321983,-0.339537,-0.461667,-0.095670,0.006619,-0.053691,-0.138847,0.166173,-0.128003,0.384867,-0.017879,0.080068,0.059257,-0.192690,-0.032671,-0.234730,0
NONHSAG041648,0.030927,-0.019866,0.416689,0.375665,-0.359740,0.241557,-0.203042,0.625824,-0.181546,-0.573182,-0.412099,0.464637,-0.022509,0.000126,0.425133,0.150443,-0.326652,-0.490676,-0.494132,0.090174,0.428137,-0.159699,0.049281,-0.450019,-0.164968,0.129966,0.484947,0.128145,0.212148,-0.099909,-0.075555,0.170191,0
RPI002_004901,-0.030889,-0.313354,0.384117,0.113781,-0.829248,0.283359,0.409823,0.205519,0.176907,-0.230230,-0.063685,0.583409,-0.300453,0.346598,0.837646,0.034319,-0.397638,-0.334788,-0.445505,-0.122230,-0.156882,-0.016481,-0.280235,0.189053,-0.089565,0.334572,-0.006819,0.059900,0.112174,-0.128620,0.024806,-0.189505,0
NONHSAG016057,0.096813,0.063028,0.523975,0.291182,-0.497214,0.331423,-0.179381,0.580298,-0.071187,-0.503947,-0.380292,0.428510,-0.015432,-0.047208,0.360029,0.227537,-0.168433,-0.392781,-0.475443,0.063677,0.549140,-0.268494,-0.092026,-0.399416,-0.174188,0.259765,0.376162,-0.012883,0.279856,-0.103470,-0.101364,0.209044,0
NONHSAG014381,0.049016,-0.047269,0.510152,0.353663,-0.488038,0.275025,-0.099428,0.499201,-0.066364,-0.558695,-0.351495,0.451368,-0.098733,-0.068244,0.324524,0.195260,-0.300811,-0.443420,-0.519124,0.082739,0.372451,-0.160737,-0.063182,-0.428344,-0.201645,0.168198,0.368504,0.159210,0.304581,-0.050542,-0.119078,0.267214,0
RPI002_004377,-0.038315,-0.290727,0.317277,0.100589,-0.814111,0.271758,0.409753,0.194981,0.241859,-0.236631,-0.198700,0.512761,-0.058190,0.366548,0.783097,-0.030894,-0.409448,-0.432015,-0.454197,-0.209169,0.015181,-0.048920,-0.234867,0.027179,-0.037128,0.290779,0.039786,-0.052611,0.100479,-0.229996,0.022456,-0.212839,0
NONHSAG013852,-0.035744,0.016594,0.377455,0.315833,-0.387946,0.317182,-0.185540,0.614430,-0.090126,-0.552696,-0.387903,0.404763,-0.047278,-0.028710,0.454026,0.236856,-0.314932,-0.443529,-0.625258,0.089702,0.370575,-0.162914,-0.034222,-0.341327,-0.116540,0.179093,0.407175,0.102524,0.242519,-0.212201,-0.098793,0.260180,0
AC026166.2,0.045561,-0.015913,0.493438,0.210306,-0.382564,0.181216,-0.169103,0.554589,-0.095705,-0.630278,-0.281090,0.420602,0.002381,-0.058524,0.313967,0.119800,-0.305689,-0.431484,-0.599248,0.076439,0.442240,-0.188977,-0.038732,-0.341368,-0.152662,0.203463,0.418237,0.121195,0.205633,-0.054188,-0.106179,0.181388,0
NONHSAG032334,-0.072346,0.140077,0.349555,0.319548,-0.255632,-0.024188,0.386983,0.120403,0.102329,-0.186057,-0.398110,0.279008,0.364435,-0.038670,0.518046,-0.050844,-0.212197,0.113145,-1.077378,-0.281386,0.371924,-0.201787,-0.159523,0.109015,-0.057441,0.323843,0.406570,0.315882,0.214894,-0.112244,-0.001948,-0.072259,0
RN7SL744P,0.044352,-0.385388,0.340604,0.099052,-0.883003,0.220418,0.493543,0.172536,0.267666,-0.118918,-0.162725,0.571894,-0.196295,0.398795,0.783842,0.147676,-0.322584,-0.349378,-0.431141,-0.208701,0.026643,-0.001842,-0.204221,0.036985,-0.154174,0.345992,0.000269,0.022524,0.045665,-0.192257,-0.092532,-0.204385,0
NONHSAG035817,-0.024027,0.065285,0.493458,0.332928,-0.421583,0.147028,-0.167896,0.532157,-0.067164,-0.533984,-0.435764,0.461036,-0.016582,-0.035843,0.418311,0.042658,-0.264524,-0.335717,-0.561357,0.178147,0.287779,-0.254413,-0.035062,-0.373574,-0.162240,0.119256,0.450416,0.083164,0.278166,-0.032489,-0.099963,0.191364,0
RPI002_007742,-0.046025,-0.233268,0.387621,0.164367,-0.870337,0.189177,0.418393,0.226602,0.221177,-0.170629,-0.149973,0.536711,-0.026545,0.333846,0.791704,-0.008164,-0.373064,-0.362939,-0.472859,-0.107477,-0.050027,-0.000279,-0.197566,0.137512,-0.153253,0.380953,0.020320,-0.060095,0.105318,-0.092278,0.052581,-0.147158,0
RP11-51L5.4,-0.174111,0.279308,0.348799,0.456847,-0.352562,-0.222003,0.505387,0.037077,0.058674,-0.184423,-0.430027,0.311339,0.390682,-0.161786,0.431535,-0.036436,-0.268681,0.053547,-1.076702,-0.149786,0.362481,-0.221570,-0.159186,0.211673,0.030975,0.302772,0.438520,0.261915,0.052375,-0.052421,-0.041677,-0.062193,0
NONHSAG006324,0.094260,0.100314,0.425705,0.230070,-0.471276,0.204493,-0.184054,0.569148,-0.059091,-0.632875,-0.390011,0.361775,0.107562,-0.026719,0.479440,0.237989,-0.275451,-0.367790,-0.519170,0.003697,0.345873,-0.243503,-0.109344,-0.478038,-0.150993,0.194718,0.351241,0.062259,0.299172,-0.103903,-0.194388,0.248815,0
NONHSAG047674,-0.153038,0.200080,0.387325,0.320543,-0.377936,-0.197633,0.225267,-0.011393,0.030026,-0.240065,-0.465278,0.337204,0.464332,-0.062462,0.518207,0.160114,-0.212133,-0.017371,-1.098916,-0.292980,0.386385,-0.047816,-0.153530,0.171119,-0.157264,0.272084,0.475373,0.261766,0.063617,-0.099306,-0.010905,-0.125546,0
RN7SL326P,0.036492,-0.308777,0.358603,0.086744,-0.884807,0.327004,0.389384,0.239351,0.216750,-0.101753,-0.172169,0.621606,-0.173554,0.361575,0.796546,-0.053065,-0.260626,-0.354804,-0.415172,-0.203716,-0.106098,0.023643,-0.144197,0.017801,-0.142193,0.503112,-0.111559,-0.006107,-0.009465,-0.234679,-0.042734,-0.215225,0
AC009238.8,-0.093338,0.194474,0.390929,0.320142,-0.276266,-0.089595,0.468280,-0.057178,0.047216,-0.224042,-0.300075,0.317420,0.357773,-0.115458,0.495640,-0.135332,-0.374023,0.007473,-1.056514,-0.263410,0.302887,-0.047396,-0.166020,0.241801,-0.022312,0.348002,0.466698,0.349162,0.093831,-0.098169,-0.061799,-0.083166,0
RPI002_003508,-0.025635,-0.360564,0.238697,0.194118,-0.867175,0.257203,0.389332,0.161021,0.280462,-0.131720,-0.176669,0.619313,-0.051588,0.378218,0.827034,-0.082716,-0.386423,-0.339175,-0.431746,-0.167316,-0.099186,-0.072203,-0.118974,0.144805,-0.073129,0.399759,-0.030266,0.059166,0.087451,-0.208148,-0.047118,-0.215497,0
NONHSAG048262,-0.126407,0.148557,0.396593,0.513862,-0.329332,-0.012857,0.353471,-0.044340,0.017817,-0.229347,-0.373174,0.258585,0.377422,-0.139799,0.430725,-0.065742,-0.261778,0.030359,-1.051651,-0.184947,0.349633,-0.184876,-0.195057,0.177607,-0.011343,0.324876,0.499811,0.269394,0.068937,-0.102592,-0.002953,-0.093570,0
NONHSAG055859,-0.128161,0.060859,0.285528,0.394049,-0.269958,-0.114239,0.487340,-0.081428,0.067383,-0.288952,-0.341951,0.289035,0.343452,-0.101047,0.469785,0.023671,-0.296796,0.089241,-1.073225,-0.279047,0.450081,-0.181316,-0.188881,0.234147,-0.012890,0.389980,0.526431,0.256231,0.204855,-0.054833,-0.065492,-0.109423,0
RP11-84N7.1,-0.078455,0.038993,0.284937,0.319618,-0.202695,0.020638,0.289474,-0.044049,0.038268,-0.193136,-0.360702,0.326183,0.331251,-0.188958,0.559025,0.098892,-0.259913,0.103775,-1.016836,-0.341042,0.448012,-0.204778,-0.191074,0.191606,-0.026395,0.429430,0.494868,0.221234,0.118624,-0.152373,0.082020,-0.128583,0
AC009237.16,-0.076828,0.149368,0.406419,0.374560,-0.326777,-0.103473,0.363820,-0.147064,0.098495,-0.193502,-0.391455,0.387502,0.352263,-0.194976,0.424237,-0.012150,-0.247310,0.037745,-0.961024,-0.199033,0.413955,-0.142364,-0.253060,0.279226,-0.005795,0.337373,0.469056,0.260407,0.121045,-0.107317,-0.102089,-0.171913,0
NONHSAG038387,-0.137461,0.199887,0.410445,0.457729,-0.322794,-0.165940,0.375636,-0.064541,0.051129,-0.159724,-0.395985,0.289559,0.456535,-0.251363,0.493872,-0.009096,-0.343281,-0.107048,-0.973172,-0.289016,0.434907,-0.102677,-0.264028,0.257091,-0.004590,0.336495,0.483322,0.152714,-0.017113,-0.068373,0.056141,-0.022934,0
RP11-257I8.1,-0.014815,-0.379019,0.215672,0.105978,-0.922819,0.282917,0.400582,0.146430,0.184932,-0.154384,-0.116262,0.652652,-0.236083,0.371137,0.795118,-0.143429,-0.431722,-0.323455,-0.445939,-0.103852,0.013377,-0.008661,-0.113529,0.086894,-0.073588,0.401904,0.091070,-0.047591,0.088430,-0.200923,0.067335,-0.273283,0
AC092162.2,-0.075715,0.183057,0.406222,0.356562,-0.448391,-0.103813,0.317362,-0.010473,0.050200,-0.173598,-0.369886,0.218003,0.362742,-0.163933,0.456785,-0.039115,-0.274334,-0.014309,-1.026336,-0.273128,0.423335,-0.146856,-0.203804,0.123941,-0.036256,0.282217,0.436735,0.253325,0.147612,-0.041529,-0.084177,-0.117932,0
NONHSAG029598,-0.028326,0.225041,0.434424,0.368891,-0.237722,-0.031714,0.335406,-0.150252,0.049442,-0.229201,-0.402949,0.337553,0.381750,-0.127197,0.525612,0.026382,-0.211851,0.000380,-1.059268,-0.336264,0.334573,-0.121474,-0.258250,0.169854,-0.018220,0.311141,0.408578,0.210025,0.108239,0.033447,-0.044333,-0.132298,0
RN7SL364P,-0.070076,-0.298305,0.392441,0.072619,-0.755649,0.295845,0.393078,0.203678,0.144785,-0.178971,-0.212903,0.630685,-0.176203,0.282746,0.751227,-0.106967,-0.416489,-0.431111,-0.482528,-0.185263,-0.063325,0.070499,-0.245008,0.128467,-0.085340,0.379889,-0.041327,-0.023096,0.105531,-0.140593,0.034669,-0.169703,0
NONHSAG004638,-0.090933,0.161754,0.386064,0.359955,-0.205471,-0.179223,0.450407,0.109949,-0.044920,-0.160571,-0.284871,0.201569,0.343046,-0.131145,0.520787,-0.062293,-0.270299,0.166012,-1.041392,-0.361363,0.410905,-0.274277,-0.349526,0.228100,-0.062763,0.302507,0.534979,0.282160,0.136967,-0.007451,0.035984,-0.242692,0
RN7SKP266,-0.110827,0.178772,0.389090,0.278648,-0.263887,-0.048045,0.298462,-0.137437,0.082984,-0.229619,-0.383276,0.291362,0.326401,-0.074995,0.504190,-0.029767,-0.202392,-0.031158,-1.037344,-0.236858,0.324952,-0.230310,-0.245551,0.118530,-0.046680,0.234438,0.411935,0.274395,0.151988,-0.098158,-0.041157,-0.080847,0
RP11-359P18.6,-0.122490,0.153580,0.470629,0.452974,-0.253507,-0.126555,0.402678,0.003457,0.046597,-0.246788,-0.360169,0.324373,0.324375,-0.255907,0.439949,-0.075182,-0.396602,-0.090263,-0.951242,-0.229740,0.390362,-0.225292,-0.221362,0.198760,0.020980,0.207908,0.393227,0.339473,0.044597,-0.122966,-0.107171,-0.117129,0
RN7SL232P,-0.115016,0.331306,0.378293,0.319469,-0.304917,-0.167597,0.397825,-0.007333,0.045312,-0.187427,-0.483766,0.299669,0.314171,-0.266956,0.543883,-0.054167,-0.243793,0.031886,-1.103338,-0.378875,0.327094,-0.102354,-0.110446,0.298807,-0.012026,0.375957,0.538743,0.282704,0.043981,-0.094334,-0.124589,-0.133705,0
RPI002_002688,0.069109,-0.370419,0.400242,0.068660,-0.759014,0.212268,0.347868,0.248615,0.259328,-0.110569,-0.228520,0.606022,-0.188716,0.238825,0.804727,-0.088585,-0.388372,-0.369756,-0.509398,-0.177235,-0.061420,-0.047786,-0.160236,0.008998,-0.080905,0.331416,0.046908,-0.103464,0.085844,-0.131166,0.128555,-0.139181,0
NONHSAG042876,-0.122626,0.205284,0.357563,0.317449,-0.382670,-0.149976,0.299744,-0.013683,0.074282,-0.234537,-0.513916,0.272693,0.366169,-0.115294,0.457573,-0.115662,-0.244272,0.067321,-0.959904,-0.298019,0.351829,-0.141037,-0.178222,0.247752,-0.105750,0.373195,0.428756,0.286984,0.180358,-0.057808,-0.078721,-0.166942,0
REG1P,-0.000700,0.154524,0.432398,0.365330,-0.417266,-0.062634,0.278271,-0.109881,0.023104,-0.090102,-0.438176,0.221169,0.312847,-0.182845,0.615199,0.039006,-0.105904,-0.030957,-1.057268,-0.288511,0.341726,-0.165294,-0.184161,0.158038,-0.083780,0.271600,0.415020,0.209563,0.094717,-0.095000,-0.056246,-0.122098,0
RP5-1125K23.1,-0.080387,0.086809,0.452266,0.420325,-0.222757,-0.199069,0.456138,-0.017591,-0.044342,-0.239524,-0.436377,0.322745,0.290961,-0.107156,0.482874,-0.035004,-0.199927,0.029412,-0.978534,-0.246061,0.334997,-0.102430,-0.248393,0.150868,-0.046495,0.310271,0.442762,0.312018,0.050339,-0.090009,0.001049,-0.130186,0
RP4-592A1.4,0.041755,-0.266856,0.390014,0.097884,-0.829321,0.299935,0.291409,0.170864,0.210308,-0.221923,-0.124041,0.723580,-0.202739,0.438114,0.800823,-0.026285,-0.344506,-0.341507,-0.461025,-0.173803,-0.085229,0.104570,-0.264208,0.195604,-0.080998,0.394548,-0.072592,0.068252,0.105219,-0.091319,-0.033106,-0.164560,0
NONHSAG025299,-0.127814,0.276864,0.437055,0.328181,-0.283529,-0.203781,0.321519,-0.131722,-0.021906,-0.171531,-0.415490,0.273158,0.251708,-0.156703,0.557399,-0.152808,-0.317638,0.028633,-0.980954,-0.426340,0.362948,-0.151730,-0.121996,0.264820,-0.039011,0.317592,0.514891,0.387228,0.123028,-0.045700,-0.066940,-0.187112,0
RN7SL768P,-0.110424,0.152641,0.360221,0.387403,-0.335774,-0.149941,0.289553,-0.097196,0.018405,-0.315156,-0.278597,0.277906,0.475915,-0.192308,0.413247,-0.067602,-0.327399,0.024038,-1.167819,-0.216159,0.332283,-0.113939,-0.210969,0.319704,0.032768,0.305579,0.549739,0.289148,-0.070444,-0.118807,-0.049788,-0.131685,0
NONHSAG022419,-0.101566,0.223052,0.311981,0.397498,-0.235269,-0.210995,0.438226,-0.015765,0.147787,-0.265955,-0.397802,0.261991,0.401350,-0.198255,0.530430,-0.085446,-0.274432,-0.068811,-1.186892,-0.386173,0.332824,-0.117426,-0.209178,0.231428,-0.083599,0.320997,0.437165,0.258045,0.006713,-0.077275,-0.069923,-0.089166,0
NONHSAG005761,-0.083754,0.150619,0.426433,0.381166,-0.204505,-0.162588,0.421130,-0.019493,0.086342,-0.178398,-0.380315,0.340661,0.362014,-0.141696,0.561343,0.043898,-0.225804,0.163472,-1.032714,-0.408059,0.471572,-0.112489,-0.146085,0.318482,-0.050096,0.409790,0.524619,0.316208,0.098692,0.109205,0.042695,-0.123501,0
RP11-192P9.1,0.024711,-0.296119,0.377941,0.093508,-0.899040,0.220636,0.315684,0.347789,0.239340,-0.192059,-0.076800,0.575039,-0.169786,0.344464,0.783014,-0.089553,-0.388123,-0.382704,-0.459003,-0.220111,-0.082295,0.044844,-0.323851,0.093872,-0.136378,0.383119,0.011063,-0.029752,0.057001,-0.174382,-0.003193,-0.250656,0
NONHSAG007932,-0.038735,0.135872,0.366929,0.299567,-0.371205,-0.144282,0.448989,-0.052430,0.113946,-0.187218,-0.397879,0.222963,0.452387,-0.125984,0.539722,-0.098783,-0.175713,-0.072035,-0.956894,-0.279383,0.273381,-0.117638,-0.218211,0.098169,0.006138,0.243714,0.531357,0.268213,0.096667,-0.065623,-0.059019,-0.076238,0
