0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,label
RP11-510D21.1,-0.158567,-0.118635,0.575437,-0.049298,-0.468653,-0.044037,0.294375,0.146700,0.152259,-0.063435,-0.436450,0.500977,0.120934,0.192312,0.420753,0.071142,-0.137538,-0.402066,-0.463314,-0.245503,0.013865,-0.426957,-0.431580,0.358430,0.116660,0.209735,0.142446,0.391196,0.407611,-0.556812,-0.031754,0.171014,0
CDH23-AS1,0.119362,-0.150952,0.700015,-0.152679,-0.124458,-0.087305,0.224689,0.311769,0.275764,0.047976,-0.357013,0.519736,0.201883,0.147336,0.053829,0.204747,0.146299,-0.421037,-0.803922,-0.164491,-0.037112,-0.513525,-0.598356,0.464601,0.216702,0.301881,0.373243,0.309813,0.445315,-0.507602,-0.039532,0.070644,0
NONHSAG019774,-0.168062,-0.114480,0.515424,0.097641,-0.562773,0.039625,0.256281,0.239952,-0.053213,-0.287271,-0.306484,0.528873,0.090833,0.049559,0.498284,-0.066367,-0.238889,-0.204715,-0.522533,-0.077196,0.223093,-0.176855,-0.215249,-0.097469,-0.078764,0.256923,0.255220,0.180726,0.246325,-0.190404,-0.119814,-0.013132,0
NONHSAG008178,-0.009421,-0.204180,0.393513,-0.033855,-0.583895,0.169356,0.280138,0.030820,-0.064365,-0.175990,-0.237256,0.590103,0.410821,0.097934,0.407716,0.026302,-0.225619,-0.185046,-0.595547,-0.069474,0.187631,-0.004467,-0.331567,0.023909,-0.210947,0.317037,0.210995,0.263073,0.297508,-0.044103,0.031351,-0.264598,0
RP11-475C16.2,-0.002136,-0.238025,0.562914,-0.058986,-0.560170,0.016736,0.105038,0.264690,0.137911,-0.210665,-0.445097,0.735116,-0.188682,0.232268,0.185519,0.302056,-0.099687,-0.447225,-0.332188,-0.006349,0.067166,-0.469920,-0.544488,0.197236,0.031635,0.219889,0.278569,0.211810,0.280879,-0.604339,0.044640,0.217073,0
NONHSAG039590,-0.145137,-0.128512,0.486644,0.105039,-0.530535,0.075810,0.249385,0.208826,-0.040212,-0.381114,-0.282902,0.401240,0.122166,0.110562,0.455494,-0.138394,-0.340865,-0.241873,-0.551342,-0.088078,0.216173,-0.193254,-0.190065,-0.095263,-0.113770,0.213158,0.288543,0.202604,0.233087,-0.191219,-0.088061,-0.071357,0
NONHSAG038564,-0.062408,-0.012186,0.497114,0.109323,-0.364088,-0.031752,0.031929,0.013578,0.089376,-0.319502,-0.457736,0.435427,0.258830,-0.065397,0.421497,0.032778,-0.056463,-0.245115,-0.627719,0.050049,0.211511,-0.247908,-0.093382,-0.098069,-0.078756,0.227559,0.425639,0.298144,0.542329,-0.105497,-0.066897,-0.017167,0
NONHSAG044992,-0.079007,-0.128469,0.491536,0.170719,-0.616672,-0.073732,0.248892,0.290197,0.007397,-0.319760,-0.301982,0.473070,0.117862,0.072081,0.494855,-0.162783,-0.280331,-0.265506,-0.482444,-0.028689,0.183601,-0.160388,-0.187915,-0.043297,-0.122220,0.293554,0.316440,0.137332,0.119004,-0.167378,-0.096885,-0.057292,0
NONHSAG012005,-0.096185,-0.133392,0.523812,0.128937,-0.612222,0.013819,0.267776,0.193613,0.001820,-0.349309,-0.257189,0.455330,0.171104,0.135497,0.444609,-0.064916,-0.216079,-0.237621,-0.553204,0.015183,0.177716,-0.142513,-0.161253,-0.091046,-0.086718,0.285340,0.286703,0.117119,0.153198,-0.148777,-0.169299,-0.005720,0
RN7SL464P,-0.143577,-0.117416,0.493345,0.122014,-0.491162,0.031547,0.278900,0.211517,-0.077108,-0.379439,-0.196303,0.499372,0.192112,0.200301,0.473699,-0.130732,-0.341953,-0.201742,-0.601464,-0.011736,0.201499,-0.138328,-0.198857,-0.098488,-0.037072,0.253760,0.229373,0.140578,0.161150,-0.135722,-0.120561,-0.030032,0
RP11-490K7.4,-0.062830,-0.141306,0.501073,0.130342,-0.568923,0.060650,0.284904,0.245781,0.003244,-0.367629,-0.274844,0.465372,0.095732,0.108735,0.534777,-0.110897,-0.331819,-0.179120,-0.578564,-0.067756,0.281690,-0.151428,-0.079021,-0.068307,-0.130821,0.245046,0.262023,0.186911,0.152570,-0.195094,-0.174964,-0.011654,0
NONHSAG020351,-0.198107,-0.236146,0.435818,0.080411,-0.617152,0.117733,0.110464,0.150586,-0.234803,-0.402112,-0.500505,0.360487,0.030592,-0.031605,0.380578,0.031502,-0.157049,-0.286101,-0.727223,0.202490,0.065641,-0.151062,-0.172976,-0.351426,-0.105689,0.428379,-0.202400,0.010804,0.132611,-0.128070,-0.008697,-0.089715,0
NONHSAG025622,-0.082954,-0.182211,0.503184,0.131213,-0.517686,0.028700,0.248546,0.236970,-0.060684,-0.424198,-0.243926,0.467592,0.139366,0.124566,0.476544,-0.075634,-0.378753,-0.236740,-0.529256,-0.046699,0.211961,-0.152373,-0.243247,-0.110486,-0.160441,0.229844,0.317228,0.090550,0.230947,-0.132357,-0.080588,-0.088224,0
MRPL51P2,-0.104404,-0.096793,0.401894,0.168395,-0.634205,0.065142,0.180493,0.205139,-0.075212,-0.343803,-0.257817,0.534518,0.116101,0.123719,0.516655,-0.100140,-0.266383,-0.186611,-0.574213,-0.041756,0.188844,-0.224103,-0.201226,-0.068515,-0.079547,0.268464,0.354517,0.122920,0.222562,-0.191350,-0.118024,-0.004366,0
RN7SL481P,-0.107220,-0.172296,0.469401,0.192181,-0.522258,0.059869,0.252725,0.156804,0.024133,-0.368683,-0.216647,0.517172,0.113566,0.126196,0.510154,-0.077299,-0.333914,-0.235387,-0.499473,-0.063723,0.236473,-0.169520,-0.170900,-0.079761,-0.108736,0.297935,0.296653,0.116054,0.135832,-0.132787,-0.129199,-0.030370,0
RN7SL65P,-0.084851,-0.069386,0.423808,0.079674,-0.605265,0.027439,0.250468,0.202992,-0.043064,-0.372452,-0.300878,0.521425,0.119184,0.113017,0.501950,-0.057874,-0.357185,-0.211273,-0.463354,-0.029194,0.318994,-0.215547,-0.204617,0.009308,-0.114228,0.260792,0.301158,0.125441,0.223364,-0.131298,-0.109751,-0.044449,0
NONHSAG021027,-0.109192,-0.099097,0.443490,0.123990,-0.582646,0.006294,0.253483,0.216488,-0.104599,-0.260572,-0.268292,0.565602,0.088230,0.141859,0.482602,-0.051081,-0.299023,-0.139779,-0.589139,-0.054666,0.172168,-0.229630,-0.101750,-0.145917,-0.194002,0.265894,0.300151,0.131746,0.126405,-0.179375,-0.235004,-0.039423,0
NONHSAG054423,-0.169660,0.137275,0.412389,0.041496,-0.373548,0.044832,0.081061,0.114909,-0.174072,-0.224440,-0.469942,0.375551,0.245584,-0.183093,0.463286,0.043662,-0.094608,-0.216441,-0.786581,0.129851,0.211952,-0.288051,-0.118514,-0.078897,-0.009070,0.348505,0.328739,0.165798,0.512374,-0.200065,0.005260,0.089455,0
RP11-491H9.3,-0.126514,-0.055550,0.448160,0.123052,-0.600519,0.000159,0.288152,0.230867,-0.050716,-0.334734,-0.241439,0.475309,0.211721,0.130693,0.466406,-0.097235,-0.330776,-0.152566,-0.571200,-0.011684,0.149307,-0.199793,-0.157942,-0.085493,-0.109836,0.260595,0.309756,0.160671,0.157569,-0.125615,-0.132661,-0.062530,0
NONHSAG032188,-0.057634,-0.091412,0.521935,0.109786,-0.603738,0.032355,0.222413,0.214023,-0.035605,-0.391126,-0.273671,0.471660,0.125166,0.079108,0.451452,-0.067037,-0.298162,-0.256425,-0.583200,-0.057247,0.297380,-0.177678,-0.179224,-0.093624,-0.067748,0.241724,0.230673,0.171082,0.137032,-0.156753,-0.176975,0.040440,0
NONHSAG049194,-0.094097,-0.180592,0.495061,-0.053233,-0.500381,0.096184,0.223542,0.206664,0.060660,-0.318934,-0.364102,0.474336,0.097846,0.019459,0.572540,0.063655,-0.178396,-0.337005,-0.473467,0.141738,0.081950,-0.129473,-0.085583,-0.118720,0.008936,0.226380,0.214290,0.232963,0.416165,-0.260699,-0.037952,-0.101562,0
RP11-49I4.3,0.168690,-0.174213,0.683300,-0.160577,-0.170133,-0.076784,0.000139,0.229053,-0.229054,-0.484945,-0.284738,0.486710,0.312079,0.078519,0.448887,0.215619,-0.065701,-0.374808,-0.535643,0.163448,0.044868,-0.766808,0.019669,0.122406,0.068346,0.339615,0.230537,0.079892,0.465494,0.056546,-0.018840,0.160373,0
RN7SKP296,-0.182677,-0.074022,0.415890,0.095073,-0.440320,0.016952,0.143530,0.145435,-0.327715,-0.488102,-0.589301,0.112464,0.229286,-0.238675,0.315516,0.095553,-0.084149,-0.203299,-0.973732,0.144521,0.166084,-0.131637,-0.179265,-0.393394,-0.126200,0.474191,-0.038017,0.060303,0.211253,-0.058373,0.082073,-0.067869,0
NONHSAG000994,0.086648,-0.215849,0.507390,0.206185,-0.502170,0.166666,0.259904,0.008817,0.055893,-0.139716,-0.239924,0.543410,0.218353,0.270124,0.490257,-0.322364,-0.354186,-0.079904,-0.709433,-0.006188,0.195861,-0.255644,-0.242236,-0.098715,-0.189767,0.090645,0.120562,0.263245,-0.117594,-0.185915,0.143583,0.001673,0
NONHSAG030898,0.115757,-0.215376,0.518071,0.132113,-0.523561,0.189145,0.081542,0.216785,0.029907,-0.192167,-0.254921,0.643904,0.114728,0.235543,0.419438,-0.192392,-0.300151,-0.190875,-0.576744,0.116477,0.205293,-0.326226,-0.140965,-0.313498,-0.270220,0.067591,0.076926,0.275525,0.031964,-0.198298,0.141325,-0.029510,0
RP11-883G14.3,0.169734,-0.382055,0.678341,-0.184355,-0.444276,0.163020,0.064399,-0.154229,-0.242781,-0.313816,-0.340160,0.430810,-0.029748,0.182082,0.608076,0.067740,-0.710123,-0.082746,-0.355202,0.100249,0.048046,-0.212476,-0.002542,0.185013,0.273649,0.684932,0.056330,0.011537,0.313409,-0.312340,0.043673,0.079701,0
NONHSAG004475,0.022208,-0.176088,0.501676,0.119726,-0.485147,0.042279,0.269743,0.102538,0.071443,-0.105472,-0.271595,0.533736,0.189503,0.208795,0.480320,-0.235138,-0.252268,-0.112015,-0.736523,0.046842,0.148693,-0.295876,-0.158357,-0.033718,-0.241027,0.204808,0.054512,0.251238,-0.060147,-0.256950,0.121303,-0.037989,0
NONHSAG039659,-0.095556,-0.204680,0.476098,-0.010805,-0.460543,0.103475,0.149760,0.155246,0.011437,-0.337406,-0.331813,0.564855,0.074934,0.219808,0.555970,0.004795,-0.107694,-0.439923,-0.391411,0.032592,0.165056,-0.189024,-0.043249,-0.094075,-0.122883,0.307765,0.221459,0.104818,0.389531,-0.263864,-0.147751,-0.009939,0
RN7SL568P,0.073740,-0.213732,0.612289,-0.053078,-0.720521,0.057017,0.331357,-0.010752,0.244861,-0.290068,-0.350043,0.461935,0.198810,0.067567,0.718017,0.191888,-0.094298,-0.249307,-0.321769,0.342061,-0.091141,0.034643,-0.033839,-0.089358,0.037408,0.051225,0.312389,0.485939,0.301410,-0.162018,0.006725,-0.368813,0
NONHSAG011509,0.089551,-0.173664,0.461352,0.134808,-0.543291,0.053839,0.301099,0.029889,0.002590,-0.024542,-0.197426,0.511359,0.201076,0.242108,0.477360,-0.289999,-0.308815,-0.135721,-0.857843,-0.080616,0.215404,-0.250435,-0.231450,-0.166199,-0.248030,0.022963,0.107443,0.368878,-0.001396,-0.176328,0.134333,-0.046932,0
RP11-68I3.5,-0.109060,0.043502,0.549858,0.144432,-0.320269,-0.009551,0.136229,0.181540,-0.173029,-0.182958,-0.403898,0.430785,0.241959,0.030436,0.441400,0.017460,-0.068851,-0.187029,-0.672569,0.010653,0.237997,-0.249535,-0.092755,0.048231,-0.070024,0.241726,0.427497,0.353849,0.429552,-0.217958,-0.016385,0.088056,0
NONHSAG005473,0.023074,-0.209356,0.491126,0.138979,-0.505149,0.100506,0.268824,-0.022490,0.087524,-0.070726,-0.346584,0.612259,0.160914,0.150144,0.478565,-0.281531,-0.381753,-0.220564,-0.697174,0.045065,0.180591,-0.250320,-0.203929,-0.019638,-0.238743,0.085892,0.064203,0.258183,0.057199,-0.218207,0.091475,0.025431,0
NONHSAG032674,-0.176774,0.041232,0.478655,0.079752,-0.254022,0.000865,0.054294,0.086895,-0.085456,-0.400089,-0.354681,0.449597,0.178090,-0.002118,0.436270,0.120618,-0.092513,-0.164140,-0.707583,0.111329,0.269509,-0.252905,-0.056284,-0.008450,-0.058188,0.242431,0.480599,0.282529,0.399227,-0.236041,-0.151483,0.114976,0
RN7SL113P,0.104037,-0.051407,0.505973,0.045989,-0.454690,-0.025972,0.239416,0.188492,0.004438,-0.526953,-0.425457,0.224634,0.399934,-0.231915,0.543590,0.129684,-0.289016,-0.020646,-0.517032,0.243226,0.262290,-0.231860,0.065204,-0.293749,0.028383,0.181201,0.548498,0.387591,0.213065,-0.141697,-0.148216,0.001185,0
RP11-973F15.2,-0.082010,-0.210105,0.339027,0.049633,-0.613740,0.087145,0.387037,0.180475,-0.156030,-0.101885,-0.271021,0.566662,0.403222,0.172289,0.416007,-0.019253,-0.280651,-0.117717,-0.724169,-0.097295,0.232487,0.021721,-0.391841,0.113574,-0.248226,0.258380,0.158556,0.240755,0.106056,-0.012837,-0.021214,-0.044190,0
RP11-296E23.2,-0.147787,-0.056677,0.461969,0.085393,-0.434264,-0.057618,0.345687,-0.012827,0.113297,-0.118696,-0.353765,0.577400,0.184068,0.164102,0.541592,-0.010726,-0.183238,-0.251839,-0.618460,-0.035963,0.110597,-0.069581,-0.146255,0.148268,-0.054510,0.325984,0.299429,0.162613,0.298981,-0.250768,-0.077484,-0.105717,0
RP4-633I8.3,-0.099003,0.155279,0.444755,0.160203,-0.372950,-0.018864,0.278357,0.128769,-0.167466,-0.684471,-0.369127,0.509490,0.264422,-0.114868,0.395163,0.229241,-0.311602,-0.093286,-0.574476,-0.067313,0.343669,-0.548897,-0.030849,-0.081284,-0.193450,0.233048,0.269095,0.208932,0.039431,0.177692,0.025849,0.093239,0
NONHSAG028641,-0.024847,0.158655,0.507400,0.126028,-0.464074,0.003240,0.193772,0.086678,-0.207192,-0.578888,-0.295859,0.485763,0.286203,-0.110284,0.379065,0.151380,-0.228717,-0.157362,-0.683424,-0.017980,0.288039,-0.572724,-0.084927,-0.149583,-0.124335,0.170884,0.336582,0.189730,0.148744,0.119537,0.023903,0.050413,0
NONHSAG038396,-0.109332,-0.186507,0.420029,0.069017,-0.750982,0.197376,0.090226,0.186310,-0.190613,-0.225043,-0.332011,0.469077,-0.050023,0.034517,0.578966,0.005457,-0.195054,-0.256269,-0.584877,0.006125,0.085166,-0.193285,-0.127210,-0.350211,-0.097015,0.351708,0.070622,0.019232,0.276384,-0.153293,-0.037620,-0.005288,0
RP1-265C24.5,-0.004321,-0.100590,0.524193,0.216722,-0.458832,0.012038,0.039455,0.042932,-0.025740,-0.556463,-0.338975,0.257114,0.348134,-0.068788,0.384468,0.017187,-0.059083,-0.112370,-0.635278,-0.037969,0.241544,-0.271712,-0.165556,-0.230731,-0.241162,0.282992,0.440014,0.362663,0.437928,0.016445,-0.063477,-0.191179,0
NONHSAG053665,-0.112313,0.057475,0.489763,0.202336,-0.456273,0.089177,0.016893,0.186280,-0.154575,-0.293509,-0.458362,0.282057,0.192032,-0.216122,0.436461,-0.027449,-0.271472,-0.050569,-0.734828,0.057037,0.298731,-0.270406,-0.193733,-0.293556,0.014515,0.305065,0.246938,0.086816,0.310801,-0.114889,-0.012607,0.072714,0
NONHSAG001240,-0.034772,0.025740,0.427440,0.092839,-0.432016,0.101934,0.219714,0.252484,-0.160241,-0.548525,-0.388548,0.258227,0.308223,-0.137289,0.483957,0.102924,-0.256912,-0.082334,-0.660620,0.133474,0.372254,-0.262810,-0.136021,-0.256019,-0.093396,0.225990,0.394208,0.238204,0.276277,-0.107922,-0.034256,0.070991,0
CTD-2231E14.5,-0.136694,0.046281,-0.011258,-0.140669,-0.524889,-0.950203,0.296853,0.240195,0.382980,0.040196,-1.106307,0.439603,0.139129,-0.047497,0.115064,-0.222299,-0.333711,-0.468907,-0.764352,0.151052,0.391760,-0.471667,0.235556,0.501222,-0.455118,0.295617,0.432920,0.416794,0.534529,-0.347268,0.114463,0.038631,0
NONHSAG026434,0.177496,-0.083534,0.299964,0.183979,-0.393316,0.128747,0.136821,-0.003309,-0.216684,0.175511,-0.407215,0.625477,0.661159,0.159120,0.190357,-0.037962,-0.295336,-0.037480,-0.994329,0.106777,0.472687,-0.167174,-0.328356,-0.093257,-0.368012,0.085373,0.186216,0.399823,0.050555,-0.029128,0.301519,0.211147,0
RN7SL502P,0.006723,-0.081101,0.499858,0.238856,-0.423887,0.069868,0.173767,0.180680,-0.040635,-0.602969,-0.390501,0.256169,0.401694,-0.066686,0.442793,-0.081824,-0.290797,-0.029695,-0.609219,0.129870,0.183931,-0.235853,-0.127157,-0.171785,0.012881,0.202230,0.516789,0.324770,0.290531,-0.097917,-0.117076,0.149687,0
NONHSAG020876,-0.025120,-0.250473,0.470157,0.089190,-0.697415,0.265854,0.170254,0.431191,0.010722,-0.356837,-0.254640,0.594203,-0.019722,0.233665,0.569593,-0.016563,-0.300987,-0.303338,-0.471251,0.049693,0.103282,-0.040411,-0.128790,-0.165923,-0.126230,0.225074,0.215383,0.070992,0.149255,-0.180233,-0.139181,0.068303,0
NONHSAG039270,-0.105813,-0.261008,0.464469,0.075888,-0.607005,0.166850,0.217347,0.367209,0.015851,-0.461529,-0.235254,0.543099,0.033137,0.110692,0.499358,-0.029323,-0.350006,-0.299018,-0.493490,-0.040960,0.142685,-0.149747,-0.216575,-0.244429,-0.140529,0.291448,0.204464,0.037677,0.201809,-0.141755,-0.057341,0.046862,0
NONHSAG040962,-0.053691,-0.161238,0.491827,0.122784,-0.646147,0.134124,0.195463,0.337724,0.010389,-0.408969,-0.195480,0.494413,0.018403,0.190101,0.495856,-0.074391,-0.334324,-0.393089,-0.392248,-0.047349,0.211882,-0.103982,-0.161957,-0.260499,-0.191203,0.291882,0.280927,0.052200,0.212754,-0.179259,-0.089875,-0.004558,0
NONHSAG020392,-0.033413,-0.146508,0.558166,0.103809,-0.545361,0.031199,0.237521,0.018336,0.025348,-0.306949,-0.339662,0.472043,0.198482,0.201243,0.511860,-0.176577,-0.368116,-0.009678,-0.533119,-0.168141,0.141909,-0.136860,-0.127400,0.225023,-0.058884,0.512829,0.175177,0.195028,0.061582,-0.239271,-0.118701,-0.037274,0
NONHSAG025679,-0.117149,-0.243730,0.359528,0.137211,-0.619441,0.193808,0.127698,0.394362,-0.061400,-0.446709,-0.217955,0.593790,-0.001104,0.205209,0.537135,-0.089334,-0.363438,-0.332544,-0.460045,0.012651,0.026103,-0.164780,-0.138120,-0.179090,-0.145453,0.261880,0.290318,0.098144,0.232135,-0.101767,-0.040188,0.010426,0
NONHSAG039923,0.065681,-0.153309,0.486568,0.131923,-0.691239,0.237901,0.147238,0.320415,-0.019105,-0.448032,-0.303800,0.525561,0.028667,0.104811,0.572246,-0.004988,-0.265472,-0.410020,-0.302038,-0.028833,0.109563,-0.178683,-0.211926,-0.185150,-0.127581,0.236713,0.265300,0.003605,0.134375,-0.189856,-0.129887,-0.031005,0
NONHSAG051217,0.041416,-0.110533,0.433330,-0.045604,-0.481433,0.220595,0.412113,0.072797,0.028842,-0.250082,-0.198416,0.762381,0.142154,0.300741,0.635795,0.012342,-0.394888,-0.267046,-0.574481,-0.061605,0.010235,-0.667994,-0.011298,-0.118778,-0.321937,0.076992,-0.234167,0.215649,-0.105669,0.087394,0.455642,0.016175,0
RP11-17M24.2,-0.003310,-0.315621,0.543081,-0.088801,-0.364160,-0.065518,-0.114467,0.382939,0.049080,-0.254693,-0.569610,0.519972,-0.080396,0.223035,0.050885,0.368206,-0.010547,-0.484008,-0.405832,-0.112097,0.190662,-0.661356,-0.404230,0.053027,0.056871,0.255680,0.451757,0.241781,0.534274,-0.636213,0.111456,0.396471,0
RN7SL735P,-0.093128,0.044635,0.431386,0.242092,-0.371081,0.001706,0.121550,0.152999,-0.171539,-0.438677,-0.299602,0.385256,0.199344,-0.057848,0.332897,0.041385,-0.231381,-0.170905,-0.807354,-0.044758,0.317847,-0.309515,-0.164715,-0.155397,-0.161896,0.174016,0.538322,0.236724,0.288983,-0.109260,-0.136593,0.059625,0
NONHSAG013197,-0.044717,0.016687,0.458853,0.290108,-0.363066,-0.020868,0.082006,0.216331,-0.008448,-0.412782,-0.348985,0.415225,0.219801,-0.071662,0.448512,0.008928,-0.271042,-0.070825,-0.676823,-0.023809,0.373288,-0.310375,-0.060195,-0.261608,-0.147909,0.272514,0.475277,0.206481,0.255432,-0.061350,-0.012756,0.072480,0
RP11-764I5.1,-0.008685,-0.222979,0.433284,0.022571,-0.640010,0.164927,0.122810,0.447848,0.073935,-0.398278,-0.246170,0.523201,-0.044886,0.198125,0.524262,0.019634,-0.345866,-0.436418,-0.337474,-0.049925,0.253773,-0.181585,-0.078860,-0.254126,-0.210716,0.307395,0.182349,0.038641,0.191434,-0.231790,-0.185082,0.038565,0
NONHSAG015983,0.097808,-0.020192,0.530548,0.198007,-0.190188,-0.027686,0.317716,-0.209292,-0.072290,-0.206387,-0.389736,0.604443,0.429070,-0.036885,0.425176,0.015551,-0.283656,-0.182938,-0.815120,0.014674,0.291628,-0.643096,-0.034840,-0.077288,-0.338714,0.005295,-0.036151,0.437513,-0.195936,0.023354,0.454781,0.055204,0
RP11-465L8.1,-0.017759,-0.147231,0.565831,0.164171,-0.616270,0.212113,0.162832,0.464980,0.019317,-0.400613,-0.253931,0.563865,-0.022128,0.220234,0.550504,0.049580,-0.256030,-0.248424,-0.308490,0.019388,0.105860,-0.114386,-0.207131,-0.145507,-0.127779,0.248063,0.231661,0.082218,0.079140,-0.097091,-0.061015,-0.048042,0
RN7SL552P,-0.050881,-0.223072,0.467242,0.162447,-0.662665,0.236299,0.083781,0.352937,-0.103758,-0.374067,-0.265657,0.565110,-0.066418,0.198046,0.476755,-0.085678,-0.328605,-0.325502,-0.460722,0.054723,0.116779,-0.149430,-0.188155,-0.234849,-0.044504,0.228981,0.267660,-0.037280,0.145225,-0.214801,-0.211436,0.055271,0
AC016716.1,0.035898,-0.159012,0.553620,0.114224,-0.617674,0.165344,0.183239,0.326618,0.035132,-0.486035,-0.175820,0.534495,-0.017340,0.299882,0.536964,-0.036979,-0.314637,-0.390661,-0.351373,-0.007448,0.168694,-0.176757,-0.103837,-0.175590,-0.101590,0.253697,0.149082,0.039468,0.136069,-0.132259,-0.186195,-0.023164,0
CTB-85P21.1,0.001596,-0.182985,0.380055,0.196033,-0.591014,0.212744,0.062767,0.376984,0.026567,-0.445265,-0.305776,0.582169,-0.084785,0.213735,0.555365,-0.122148,-0.371436,-0.328850,-0.464392,0.079935,0.144414,-0.147348,-0.175830,-0.180429,-0.172313,0.287496,0.163142,0.001425,0.166797,-0.238979,-0.114851,-0.078161,0
RN7SL173P,-0.068215,-0.194039,0.538857,0.170848,-0.632250,0.182897,0.178111,0.427895,-0.014201,-0.410337,-0.194172,0.555309,-0.044637,0.295603,0.518934,0.011853,-0.345754,-0.318578,-0.415722,-0.044337,0.137453,-0.215540,-0.005788,-0.224668,-0.169079,0.314013,0.181155,0.048865,0.142790,-0.180836,-0.110326,-0.027748,0
NONHSAG003308,-0.064301,0.077492,0.469213,0.327471,-0.382691,0.068770,0.156298,0.215926,-0.091519,-0.488951,-0.410723,0.397626,0.210550,-0.073342,0.360565,0.064582,-0.212165,-0.112072,-0.694990,-0.011010,0.371280,-0.242897,-0.121247,-0.050902,-0.150330,0.282090,0.552054,0.198670,0.127739,-0.119776,-0.137999,0.036212,0
NONHSAG042537,-0.037875,0.066242,0.478464,0.279883,-0.433841,-0.008587,0.088588,0.185974,-0.017379,-0.527148,-0.386730,0.326173,0.208239,-0.039822,0.393391,0.089998,-0.227895,-0.179897,-0.710581,-0.066700,0.391104,-0.188505,-0.144345,-0.075193,-0.118746,0.253481,0.460220,0.208597,0.237028,-0.016159,-0.120934,0.125383,0
RN7SL68P,-0.086641,-0.180275,0.520201,0.069324,-0.700116,0.139966,0.152333,0.469319,0.018438,-0.350329,-0.155105,0.513002,0.042610,0.244924,0.487371,-0.010845,-0.351937,-0.454416,-0.322142,-0.063523,0.095523,-0.157646,-0.095856,-0.211289,-0.154781,0.220667,0.287583,0.071443,0.175716,-0.119071,-0.090476,-0.047162,0
RP11-255A11.2,-0.038788,0.056021,0.391986,-0.017027,-0.327839,-0.003846,0.245774,-0.025665,-0.218265,0.037464,-0.366181,0.547812,0.680922,0.066592,0.376385,0.094018,-0.107518,-0.207072,-0.774531,0.040770,0.394022,-0.071438,-0.265438,0.256427,-0.172181,0.274850,0.354502,0.378634,0.402067,-0.172783,0.045886,0.090215,0
NONHSAG037074,-0.082156,0.031195,0.401718,0.333301,-0.407065,0.083111,0.125590,0.274365,-0.095354,-0.496771,-0.384289,0.329099,0.195361,-0.109156,0.360363,-0.014740,-0.326509,-0.173051,-0.622430,-0.012914,0.371835,-0.228636,-0.175304,-0.055865,-0.128306,0.265961,0.492391,0.241665,0.183382,-0.143081,-0.139397,0.028147,0
RP11-157D18.2,-0.121412,-0.023315,0.548288,0.300010,-0.318371,-0.000228,0.115665,0.261874,-0.085539,-0.511451,-0.377226,0.277920,0.178654,-0.051967,0.400132,0.014571,-0.279586,-0.099293,-0.798895,0.010334,0.326788,-0.141826,-0.085511,-0.176123,-0.122134,0.237682,0.462492,0.249763,0.204201,-0.143694,-0.157801,0.093374,0
RN7SKP99,-0.036153,-0.006791,0.365643,0.233185,-0.339977,0.011688,0.124537,0.278285,-0.114538,-0.475356,-0.420777,0.407944,0.230859,-0.099706,0.375753,-0.023643,-0.326379,-0.140583,-0.651663,-0.092857,0.331631,-0.205213,-0.205141,-0.146182,-0.087797,0.238535,0.455182,0.292477,0.252683,-0.126394,-0.103564,0.066397,0
ZNF847P,-0.041239,0.119849,0.520482,0.252813,-0.384855,0.000444,0.137254,0.298526,-0.151711,-0.503304,-0.357800,0.310770,0.310033,-0.138106,0.334948,-0.058530,-0.215342,-0.177220,-0.704923,-0.035154,0.361944,-0.255924,-0.157324,-0.162732,-0.201093,0.277911,0.504653,0.191672,0.225760,-0.086689,-0.158434,0.088851,0
NONHSAG041180,-0.145984,-0.186172,0.384932,0.147188,-0.549955,-0.039778,0.414096,0.101529,0.046489,-0.224249,-0.294485,0.514435,0.088134,0.178711,0.599518,-0.165024,-0.287857,-0.076385,-0.647525,-0.191470,0.111858,-0.115716,-0.251176,0.135441,-0.124769,0.354567,0.191596,0.171235,0.065526,-0.154793,-0.122891,-0.234545,0
NONHSAG006909,-0.073602,-0.195203,0.482835,0.089351,-0.619108,0.142843,0.216973,0.385405,0.031174,-0.410576,-0.281418,0.526922,0.007717,0.170103,0.542196,-0.050600,-0.278984,-0.356277,-0.441697,0.020773,0.120648,-0.174509,-0.163276,-0.118283,-0.194415,0.261921,0.116311,0.099148,0.121477,-0.185634,-0.122265,0.077163,0
RP5-1163L11.3,-0.067226,0.060753,0.485994,0.267014,-0.344198,0.040996,0.108823,0.157221,-0.064530,-0.525401,-0.378415,0.404380,0.207333,-0.006191,0.348927,0.050067,-0.317887,-0.140808,-0.661819,-0.017608,0.404571,-0.142527,-0.147798,-0.119669,-0.040505,0.221595,0.380474,0.318670,0.147658,-0.166428,-0.143795,-0.030914,0
RP11-432F4.2,-0.041883,-0.000043,0.441658,0.170334,-0.326008,0.126643,0.089570,0.276691,-0.088870,-0.495160,-0.276931,0.421842,0.266534,-0.060369,0.398029,-0.046128,-0.297291,-0.194681,-0.727911,0.032245,0.304598,-0.245897,-0.083878,-0.240221,-0.118702,0.200993,0.453181,0.208318,0.213341,-0.063844,-0.043474,0.086734,0
